"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q728015","","201548","إدارة إستيلي","এস্তেলি  বিভাগ","Departamento Estelí","Estelí Department","Departamento de Estelí","département d'Estelí","Διαμέρισμα Εστελί","एस्टेली विभाग","Estelí megye","Departemen Estelí","dipartimento di Estelí","エステリ県","에스텔리 주","Estelí","Estelí","Estelí","Эстели","Estelí","Estelí İli","Khu vực hành chính Estelí","埃斯特利省"
"Q721441","","","إربد","ইরবিদ গভর্নোরেট","Gouvernement Irbid","Irbid Governorate","Gobernación de Irbid","Gouvernorat d'Irbid","Ιρμπίντ Γκοβερνοράτε","आइरबिड गवर्नरेट","Irbid kormányzóság","Irbid Governorate","governatorato di Irbid","イルビド県","이르비드 주","Irbid","Irbid","Governorado de Irbid","Ирбид","Irbid","Irbid Yönetimi","Tỉnh Irbid","伊爾比德省"
"Q721431","","","البلقاء","বাল্কা গভর্নোরেট","Gouvernement al-Balqa","Balqa Governorate","Gobernación de Balqa'","Gouvernorat de Balqa","Μπάλγκα","बालका गवर्नरेट","Balká kormányzóság","Balqa Governorate","governatorato di Balqa","バルカ県","발카 주","Balka","Al-Balka","Balqa","Эль-Балка","Balqa","Balqa Yönetimi","Tỉnh Balqa","拜勒加省"
"Q58731","","3155070","ولاية باها كاليفورنيا","বাহা কালিফোর্নিয়া","Baja California","Baja California","Baja California","Basse-Californie","Μπάχα Καλιφόρνια","बाखा कैलिफ़ोर्निया","Alsó-Kalifornia","Baja California","Bassa California","バハ・カリフォルニア州","바하칼리포르니아 주","Baja California","Kalifornia Dolna","Baja California","Нижняя Калифорния","Baja California","Aşağı Kaliforniya","Baja California","下加利福尼亞州"
"Q728022","","208523","إدارة نويفا سيغوفيا","নোয়েভা সেগুভিয়া বিভাগ","Departamento Nueva Segovia","Nueva Segovia Department","Nueva Segovia","département de Nueva Segovia","Νουέβα Σεγκόβια","न्यूएवा सेगोविया विभाग","Nueva Segovia megye","Departemen Nueva Segovia","dipartimento di Nueva Segovia","ヌエバ・セゴビア県","누에바세고비아 주","Nueva Segovia","Nueva Segovia","Nueva Segovia","Нуэва-Сеговия","Nueva Segovia","Nueva Segovia District","Khu vực hành chính Nueva Segovia","新塞哥維亞省"
"Q728056","","132459","إدارة مدريز","মাদ্রিজ বিভাগ","Departamento Madriz","Madriz Department","Departamento de Madriz","département de Madriz","Μαδρίθ","मैडरीज़ विभाग","Madriz megye","Departemen Madriz","dipartimento di Madriz","マドリス県","마드리스 주","Madriz","Madriz","Madriz","Мадрис","Madriz","Madriz Departmanı","Khu vực hành chính Madriz","馬德里斯省"
"Q80011","","6256195","تشيبا","চিবা প্রশাসনিক অঞ্চল","Präfektur Chiba","Chiba Prefecture","Prefectura de Chiba","Préfecture de Chiba","Τσίμπα","शिबा प्रीफेक्चर","Csiba prefektúra","Prefektur Chiba","prefettura di Chiba","千葉県","지바현","Chiba","Prefektura Chiba","Chiba","Тиба","Chiba prefektur","Chiba ili","Chiba","千葉縣"
"Q735245","","316629","الكرك","কারাক গভর্নোরেট","Gouvernement Karak","Karak Governorate","Gobernación de Karak","Gouvernorat de Karak","Καράκ Γκοβερνοράτε","करक गवर्नरेट","Karak kormányzóság","Karak Governorate","governatorato di al-Karak","カラク県","카라크 주","Kerak","Al-Karak","Karak","Эль-Карак","Karak","Karak Yönetimi","Khu vực hành chính Karak","卡拉克省"
"Q734328","","379518","ولاية منوبة","মান্যুবা গভর্নোরেট","Gouvernorat Manouba","Manouba Governorate","Gobernación de Manouba","gouvernorat de la Manouba","Μανούμπα","मनोबा गवर्नरेट","","Kegubernuran Manouba","governatorato di Manouba","マヌーバ県","마누바 주","Manouba","Gubernatorstwo Manuba","Manouba","Мануба","Manouba","Manuba ili","Tỉnh Manouba","馬努巴省"
"Q83273","","2885625","إيباراكي","ইবারাকি প্রশাসনিক অঞ্চল","Präfektur Ibaraki","Ibaraki Prefecture","Prefectura de Ibaraki","Préfecture d'Ibaraki","Επαρχία Ιμπαράκι","आईबराकी प्रीफेक्चर","Ibaraki prefektúra","Prefektur Ibaraki","prefettura di Ibaraki","茨城県","이바라키현","Ibaraki","Prefektura Ibaraki","Ibaraki","Ибараки","Ibaraki prefektur","Ibaraki","Ibaraki","茨城縣"
"Q728099","","","إدارة ماتاغالبا","মাতাগাল্পা বিভাগ","Departamento Matagalpa","Matagalpa Department","Departamento de Matagalpa","département de Matagalpa","Ματαγκάλπα","मटगाल्पा विभाग","Matagalpa megye","Departemen Matagalpa","dipartimento di Matagalpa","マタガルパ県","마타갈파 주","Matagalpa","Matagalpa","Matagalpa","Матагальпа","Matagalpa","Matagalpa Departmanı","Khu vực hành chính Matagalpa","馬塔加爾帕省"
"Q728120","","417372","جينوتيغا","জিনোতেগা","Departamento Jinotega","Jinotega Department","Departamento de Jinotega","département de Jinotega","Χινοτέγκα","जिनोटेगा","Jinotega megye","Departemen Jinotega","dipartimento di Jinotega","ヒノテガ県","히노테가 주","Jinotega","Jinotega","Jinotega","Хинотега","Jinotega","Jinotega","Jinotega","希諾特加省"
"Q750270","","","جرش","জারাশ গভর্নোরেট","Gouvernement Dscharasch","Jerash Governorate","Gobernación de Gerasa","Gouvernorat de Jerash","Τζέρας","जेराश","Dzseras kormányzóság","Kegubernuran Jerash","governatorato di Jerash","ジェラシュ県","제라시 주","Jerash","Dżarasz","Governorado de Gérasa","Джараш","Jerash","Jerash Yönetimi","Tỉnh Jerash","傑拉什省"
"Q750259","","","الطفيلة","তাফিলাহ গভর্নোরেট","Gouvernement at-Tafila","Tafilah Governorate","Gobernación de Tafila","Gouvernorat de Tafilah","Ταφιλάχ Γκοβερνοράτε","तफिला गवर्नरेट","Tafíla kormányzóság","Kegubernuran Tafilah","governatorato di al-Tafila","タフィラ県","타필라 주","Tafilah","At-Tafila","Governamento de Tafilah","Эт-Тафила","Tafilah","Tafilah Yönetimi","Tỉnh Tafilah","塔菲拉省"
"Q120730","","2589961","كيوتو","কিয়োতো প্রশাসনিক অঞ্চল","Präfektur Kyōto","Kyōto Prefecture","Prefectura de Kioto","Préfecture de Kyoto","Νομός Κιότο","क्योटो प्रीफेक्चर","Kiotó prefektúra","Prefektur Kyoto","prefettura di Kyoto","京都府","교토 부","Kioto","Prefektura Kioto","Quioto","Киото","Kyoto prefektur","Kyoto","Kyōto","京都府"
"Q130290","","5502987","هيوغو","হিয়োগো প্রশাসনিক অঞ্চল","Präfektur Hyogo","Hyōgo Prefecture","Prefectura de Hyōgo","Préfecture de Hyōgo","Χιγκόρο","ह्योगो प्रीफेक्चर","Hjógo prefektúra","Prefektur Hyogo","prefettura di Hyōgo","兵庫県","효고현","Hyogo","Prefektura Hyōgo","Hyogo","Хёго","Hyogo prefektur","Hyōgo ili","Hyōgo","兵库县"
"Q738081","","","كولدا","কোডলা","Region Kolda","Kolda","Kolda","Kolda","Κολντά","कोल्डा","","Region Kolda","Kolda","コルダ州","콜다 주","Kolda","Kolda","Kolda","Колда","Kolda","Kolda","Kolda","科爾達區"
"Q744138","","121179","إدارة ليمبيرا","লেম্পিরা বিভাগ","Departamento Lempira","Lempira Department","Lempira","département de Lempira","Λεμπίραν","लेम्पिरा विभाग","Lempira megye","Departemen Lempira","dipartimento di Lempira","レンピーラ県","렘피라 주","Lempira","Lempira","Lempira","Лемпира","Departamento de Lempira","Lempira Departmanı","Lempira","倫皮拉省"
"Q131287","","1348257","نارا","নারা প্রশাসনিক অঞ্চল","Präfektur Nara","Nara Prefecture","Prefectura de Nara","Préfecture de Nara","Νάρα","नारा प्रीफेक्चर","Nara prefektúra","Prefektur Nara","prefettura di Nara","奈良県","나라현","Nara","Prefektura Nara","Nara","Нара","Nara prefektur","Nara","Nara","奈良县"
"Q750447","","","مادبا","মাদাবা গভর্নোরেট","Gouvernement Madaba","Madaba Governorate","Gobernación de Madaba","subdivision de Madaba","Μαντάμπα Γκοβερνοράτε","मदाबा गवर्नरेट","Mádaba kormányzóság","Madaba Governorate","governatorato di Madaba","マダバ県","마다바 주","Madaba","Madaba","Madaba","Мадаба","Madaba","Madaba Yönetimi","Tỉnh Madaba","馬代巴省"
"Q751725","","62557","إدارة جزر الخليج","বে আইল্যান্ড বিভাগ","Islas de la Bahía","Bay Islands Department","Islas de la Bahía","département des Islas de la Bahía","Νησιά Μπέι","बे द्वीप समूह विभाग","Islas de la Bahía megye","Islas de la Bahía","dipartimento di Islas de la Bahía","イスラス・デ・ラ・バイア県","이슬라스데라바이아 주","Islas de la Bahía","Wyspy Bahia","Ilhas da Baía","Ислас-де-ла-Баия","Bahíaöarna","Bay Adaları","Islas de la Bahía","海灣群島省"
"Q131314","","944320","واكاياما","ওয়াকায়ামা প্রশাসনিক অঞ্চল","Präfektur Wakayama","Wakayama Prefecture","Prefectura de Wakayama","Préfecture de Wakayama","Γουακαγιάμα","वकायामा प्रान्त","Vakajama prefektúra","Prefektur Wakayama","prefettura di Wakayama","和歌山県","와카야마 현","Wakayama","Prefektura Wakayama","Wakayama","Вакаяма","Wakayama prefektur","Wakayama","Wakayama","和歌山县"
"Q131358","","1410014","شيغا","শিগা প্রশাসনিক অঞ্চল","Präfektur Shiga","Shiga Prefecture","Prefectura de Shiga","Préfecture de Shiga","Σίγκα","शिगा प्रीफेक्चर","Siga prefektúra","Prefektur Shiga","prefettura di Shiga","滋賀県","시가 현","Shiga","Prefektura Shiga","Shiga","Сига","Shiga prefektur","Shiga","Shiga","滋贺县"
"Q767244","","1562394","إدارة كورتيس","কর্টেস বিভাগ","Departamento Cortés","Cortés Department","Cortés","département de Cortés","Κορτές","कोर्टेज विभाग","Cortés megye","Departemen Cortés","dipartimento di Cortés","コルテス県","코르테스 주","Cortés","Cortés","Cortés","Кортес","Departamento de Cortés","Cortés Departmanı","Cortés","科爾特斯省"
"Q779855","","","منطقة عسير","আসির প্রদেশ","Provinz Asir","'Asir Region","Provincia de Asir","Asir","Επαρχία Ασίρ","असीर प्रान्त","Aszír tartomány","Provinsi 'Asir","'Asir","アスィール州","아시르 주","Asir","Asir","'Asir","Асир","'Asir","Asir Bölgesi","Khu vực Asir","阿西尔省"
"Q799791","","","محافظة بافاتا","বোফাতা অঞ্চল","Region Bafatá","Bafatá Region","Región de Bafatá","Région Bafatá","Μπαφατά","बफाटा क्षेत्र","","Wilayah Bafatá","regione di Bafatá","バファタ州","바파타 주","Bafatá","Region Bafatá","Bafatá","Бафата","Bafatá","Bafata Bölgesi","Khu vực Bafatá","巴法塔區"
"Q780838","","","اقليم كاشيو","কাচেউ অঞ্চল","Cacheu","Cacheu Region","Región de Cacheu","Cacheu","Κάτσεου","कैझू प्रदेश","","Wilayah Cacheu","regione di Cacheu","カシェウ州","카셰우 주","Cacheu","Region Cacheu","Cacheu","Кашеу","Cacheu","Cacheu","Khu vực Cacheu","卡謝烏區"
"Q147553","","","مقاطعة زقاتالا","জাকাতালা জেলা","Zaqatala","Zaqatala District","Zaqatala","Zaqatala","Ζακατάλα","ज़ाकाटला जिला","Zaqatalai járás","Zaqatala","distretto di Zaqatala","ザガタラ県","자가탈라 구","Zaqatala","Rejon Zaqatala","Zaqatala","Закатальский район","Zaqatala","Zakatala Rayonu","Zagatala","扎卡塔雷區"
"Q133879","","776470","فوكوي","ফুকুই প্রশাসনিক অঞ্চল","Präfektur Fukui","Fukui Prefecture","Prefectura de Fukui","Préfecture de Fukui","Φουκούι","फुकुई प्रीफेक्चर","Fukui prefektúra","Prefektur Fukui","prefettura di Fukui","福井県","후쿠이 현","Fukui","Prefektura Fukui","Fukui","Фукуи","Fukui prefektur","Fukui","Fukui","福井縣"
"Q159477","","","عجمان","আজমান এমিরাত","Adschman","Ajman Emirate","Ajman","Ajman","Αϊμάν","अजमान","","Ajman","Ajman","アジュマーン","아지만 토후국","Ajman","Adżman","Ajman","Аджман","Emiratet Ajman","Acman","Ajman","阿吉曼"
"Q165784","","","الغرب","ওয়েস্ট","Ouest","West","Región del Oeste","région de l'Ouest","Δυτική Περιφέρεια","पश्चिम","","Region Barat","regione dell'Ovest","西部州","서부 주","Ouest","Region Zachodni","Oeste","Западный регион","Västra regionen","Batı Bölgesi","Khu vực Phía Tây","西部区"
"Q822692","","","زينغشور","জিগুইনকা","Region Ziguinchor","Ziguinchor","Ziguinchor","Ziguinchor","Ζιγκινσόρ","ज़िगुइनिचर क्षेत्र","","Region Ziguinchor","Ziguinchor","ジガンショール州","지긴쇼르 주","Ziguinchor","Ziguinchor","Ziguinchor","Зигиншор","Ziguinchor","Ziguinchor","Ziguinchor","济金绍尔区"
"Q838778","","","جنوب دارفور","দক্ষিণ দারফুর","Dschanub Darfur","South Darfur","Darfur del Sur","Darfour du Sud","Νότιο Νταρφούρ","दक्षिण दारफुर","","Darfur Selatan","Darfur Meridionale","南ダルフール州","남다르푸르 주","Janub-Darfur","Darfur Południowy","Darfur do Sul","Южный Дарфур","Janub Darfur","Güney Darfur Eyaleti","Nam Darfur","南达尔富尔省"
"Q846331","","","ولاية غرب دارفور","পশ্চিম দারফুর","Gharb Darfur","West Darfur","Darfur del Oeste","Darfour-Occidental","Δυτικό Νταρφούρ","पश्चिम दारफुर","","Darfur Barat","Darfur Occidentale","西ダルフール州","서다르푸르 주","Gharb-Darfur","Darfur Zachodni","Darfur Ocidental","Западный Дарфур","Gharb Darfur","Batı Darfur Eyaleti","Bang West Darfur","西达尔富尔省"
"Q843984","","371057","إدارة كوبان","কোপান বিভাগ","Departamento Copán","Copán Department","Departamento de Copán","département de Copán","Κοπάν","कोपन विभाग","Copán megye","Departemen Copán","dipartimento di Copán","コパン県","코판 주","Copán","Copán","Copán","Копан","Departamento de Copán","Copan Departmanı","Copán","科潘省"
"Q170024","","241000","رأس الخيمة","রাস আল-খাইমাহ","Ra’s al-Chaima","Ras al-Khaimah","Ras al-Jaima","Ras el Khaïmah","Ρας αλ-Καϊμά","रस अल खैमा","Rász el-Haima","Ras al-Khaimah","Ras al-Khaima","ラアス・アル＝ハイマ","라스알카이마 토후국","Ras al-Khaimah","Ras al-Chajma","Ras al-Khaimah","Рас-эль-Хайма","Emiratet Ras al-Khaimah","Resü'l-Hayme","Ras al-Khaimah","拉斯海玛"
"Q862617","","","إقليم كوينارا","কিনারা অঞ্চল","Region Quinara","Quinara Region","Región de Quinara","Quinara","Κουινάρα","क्विनारा क्षेत्र","","Wilayah Quinara","regione di Quinara","キナラ州","키나라 주","Quinara","Region Quinara","Quinara","Кинара","Quinara","Quinara Bölgesi","Khu vực Quinara","基納拉區"
"Q864093","","","ولاية شمال كردفان","উত্তর কুর্দফান","Schamal Kurdufan","North Kurdufan","Kordofán del Norte","Kordofan du Nord","Βόρειο Κορντοφάν","उत्तर कुर्दुफान","","Kurdufan Utara","Kordofan Settentrionale","北コルドファン州","북쿠르두판 주","Shamal-Kordofan","Kordofan Północny","Cordofão do Norte","Северный Кордофан","Shamal Kurdufan","Kuzey Kordofan Eyaleti","Bắc Kurdufan","北科尔多凡省"
"Q193436","","134027","مقاطعة لجه","","Qark Lezha","Lezhë County","Condado de Lezhë","préfecture de Lezhë","Νομός Λεζ","लेज़ह प्रांत","Lezha megye","","prefettura di Alessio","レジャ州","레저 주","Lezhë","Obwód Lezha","Lezhë","Лежа","Lezhë prefektur","Leç ili","Lezhë","列澤州"
"Q192866","","137047","مقاطعة ديبر","","Qark Dibra","Dibër County","condado de Dibër","préfecture de Dibër","Νομός Ντίμπρα","डिबॅर प्रांत","Dibra megye","","prefettura di Dibër","ディブラ州","디버르 주","Dibër","obwód Dibra","Dibër","Дибра","Dibër prefektur","Debre ili","Dibër","第巴爾州"
"Q853991","","","إقليم أويو","ওইও অঞ্চল","Region Oio","Oio Region","Región de Oio","Oio","Οίο","ओइओ क्षेत्र","","Wilayah Oio","regione di Oio","オイオ州","오이우 주","Oio","Region Oio","Oio","Ойо","Oio","Oio Bölgesi","Khu vực Oio","奧約區"
"Q848554","","","إقليم تامباكوندا","তাম্বাকুন্ডা অঞ্চল","Region Tambacounda","Tambacounda Region","Tambacounda","Tambacounda","Ταμπακούντα","ताम्बाकुंडा प्रदेश","","Region Tambacounda","regione di Tambacounda","タンバクンダ州","탐바쿤다 주","Tambacounda","Region Tambacounda","Tambacounda","Тамбакунда","Tambacounda","Tambacounda Bölgesi","Khu vực Tambacounda","坦巴昆達區"
"Q849297","","","نهر النيل","নিল নদ","Nahr an-Nil","River Nile","Río Nilo","Nil","Ποταμός Νείλος","नील नदी","","Sungai Nil","Nilo","ナイル川州","나일 주","Nahr-an-Nil","Nil","Rio Nilo","Нил","Nahr an-Nil","Nil Nehri Eyaleti","Sông Nin","尼羅省"
"Q852774","","","منطقة الباحة","আল বাহা অঞ্চল","Provinz al-Baha","Al Bahah Region","Provincia de Baha","Al Bahah","Επαρχία Μπαά","बाहाह प्रान्त","Báha tartomány","Provinsi Bahah","Al-Baha","バーハ州","바하 주","Al-Bahah","Al-Baha","Al Bahah","Эль-Баха","Al Bahah","El Baha Bölgesi","Khu vực Al Bahah","巴哈省"
"Q850036","","","منطقة مارادي","মারাডি অঞ্চল","Maradi","Maradi Region","Región de Maradi","Maradi","Μαραντί","मराडी क्षेत्र","","Maradi","regione di Maradi","マラディ州","마라디 주","Maradi","Maradi","Maradi","Маради","Maradi","Maradi","Khu vực Maradi","马拉迪大区"
"Q850055","","","منطقة دوسو","ডসো অঞ্চল","Dosso","Dosso Region","Región de Dosso","Dosso","Ντόσσο","डोसो क्षेत्र","","Dosso","regione di Dosso","ドッソ州","도소 주","Dosso","Dosso","Dosso","Досо","Dosso","Dosso","Khu vực Dosso","多索大区"
"Q192853","","262785","مقاطعة دوريس","দুরস কাউন্টি","Qark Durrës","Durrës County","condado de Durrës","préfecture de Durrës","Νομός Δυρραχίου","डुर्रेस प्रांत","Durrës megye","Durrës County","prefettura di Durazzo","ドゥラス州","두러스 주","Durrës","obwód Durrës","Durrës","Дуррес","Durrës prefektur","Dıraç ili","Durrës","杜勒斯州"
"Q175021","","","أم القيوين","উম্মুল কুয়াইন","Umm al-Qaiwain","Umm al-Quwain","Umm al-Qaywayn","Oumm al Qaïwaïn","Ούμ Αλ Κουβέιν","उम अल क्वैन","","Umm al-Qaiwain","Umm al-Qaywayn","ウンム・アル＝カイワイン","움알쿠와인 토후국","Umm al-Qaiwain","Umm al-Kajwajn","Umm al Qaywayn","Умм-эль-Кайвайн","Emiratet Umm al-Qaywayn","Ummül-Kayveyn Emirliği","Umm al-Quwain","欧姆古温"
"Q183314","","26896829","خیبر بختونخوا","খাইবার পাখতুনখাওয়া","Khyber Pakhtunkhwa","Khyber Pakhtunkhwa","Khyber Pakhtunkhwa","Khyber Pakhtunkhwa","","ख़ैबर-पख़्तूनख़्वा","Hajber-Pahtunhva","Khyber Pakhtunkhwa","Khyber Pakhtunkhwa","カイバル・パクトゥンクワ州","카이베르파크툰크와 주","Khyber-Pakhtunkhwa","Chajber Pachtunchwa","Khyber Pakhtunkhwa","Хайбер-Пахтунхва","Khyber Pukhtunkhwa","Kuzeybatı Sınır Eyaleti","Khyber Pakhtunkhwa","开伯尔－普赫图赫瓦省"
"Q189296","","141944","مقاطعة بيرات","বেরাট কাউন্টি","Qark Berat","Berat County","condado de Berat","préfecture de Berat","Νομός Μπεράτ","बेरत प्रांत","Berat megye","Berat County","prefettura di Berat","ベラト州","베라트 주","Berat","obwód Berat","Berat","Берат","Beratprefekturen","Berat ili","Berat","培拉特州"
"Q854871","","","المفرق","মাফ্রাক গভর্নোরেট","Gouvernement Mafraq","Mafraq Governorate","Gobernación de Mafraq","Gouvernorat de Mafraq","Μάφρακ","माफराक गवर्नरेट","Mafrak kormányzóság","Mafraq Governorate","governatorato di Mafraq","マフラク県","마프라크 주","Mafrak","Al-Mafrak","Mafraq","Эль-Мафрак","Mafraq","Mafraq Yönetimi","Tỉnh Mafraq","馬弗拉克省"
"Q857122","","","جنوب","দক্ষিন/সাউথ","Sud","South","Región del Sur","région du Sud","Περιφέρεια του Νότου","दक्षिण","","Region Selatan","regione del Sud","南部州","남부 주","Sud","Region Południowy","Região Sul","Южный регион","Södra regionen","Güney Bölgesi","Khu vực Phía Nam","南部区"
"Q865534","","","سنار","সেনার","Sannar","Sennar","Sennar","Sannar","Σένναρ","सेनणार","","Sannar","Sennar","センナール州","센나르 주","Sennar","Sannar","Sennar","Сеннар","Sennar","Sennar Eyaleti","Sennar","森纳尔省"
"Q866886","","198926","إدارة لا باز","লা পাজ বিভাগ","La Paz","La Paz Department","La Paz","département de La Paz","Λα Παζ","ला-पाज़ विभाग","La Paz megye","Departemen La Paz","dipartimento di La Paz","ラパス県","라파스 주","La Paz","La Paz","La Paz","Ла-Пас","Departamento de La Paz","La paz","La Paz","拉巴斯省"
"Q193454","","72176","مقاطعة غيروكاستر","গিজারকাসার কাউন্টি","Qark Gjirokastra","Gjirokastër County","Condado de Gjirokastër","préfecture de Gjirokastër","Περιφέρεια Αργυροκάστρου","घिरोकसतेर प्रांत","Gjirokastra megye","Gjirokastër County","prefettura di Argirocastro","ジロカストラ州","지로카스터르 주","Gjirokastër","Obwód Gjirokastra","Gjirokastër","Гирокастра","Gjirokastër prefektur","Ergiri ili","Gjirokastër","吉羅卡斯特州"
"Q193790","","295827","مقاطعة إلباسان","","Qark Elbasan","Elbasan County","condado de Elbasan","préfecture d'Elbasan","Νομός Ελβασάν","एलबसन प्रांत","Elbasan megye","","prefettura di Elbasan","エルバサン州","엘바산 주","Elbasan","obwód Elbasan","Elbasan","Эльбасан","Elbasan prefektur","Elbasan ili","Elbasan","艾巴申州"
"Q193464","","220357","مقاطعة كورتشي","কোরচে কাউন্টি","Qark Korça","Korçë County","Condado de Korçë","préfecture de Korçë","Νομός Κορυτσάς","कोर्से प्रांत","Korça megye","Korçë County","prefettura di Coriza","コルチャ州","코르처 주","Korçë","Obwód Korcza","Korçë","Корча","Korçë prefektur","Görice ili","Korçë","科赤州"
"Q867097","","174511","إدارة فالي","ভাল বিভাগ","Departamento Valle","Valle Department","Valle","département de Valle","Βάλλε","वैले विभाग","Valle megye","Departemen Valle","dipartimento di Valle","バジェ県","바예 주","Valle","Valle","Valle","Валье","Departamento de Valle","Valle Department","Valle","山谷省"
"Q867084","","146030","إدارة أوكوتيبيك","অকোটেপেক বিভাগ","Departamento Ocotepeque","Ocotepeque Department","Ocotepeque","département d'Ocotepeque","Οκοτεπέκε","ओकोटेपेक्यू विभाग","Ocotepeque megye","Departemen Ocotepeque","dipartimento di Ocotepeque","オコテペケ県","오코테페케 주","Ocotepeque","Department Ocotepeque","Ocotepeque","Окотепеке","Departamento de Ocotepeque","Ocotepeque Departmanı","Ocotepeque","奥科特佩克省"
"Q867089","","520761","إدارة أولانشو","ওলানকো বিভাগ","Departamento Olancho","Olancho Department","Olancho","département d'Olancho","Ολάντσο","ओलान्को विभाग","Olancho megye","Departemen Olancho","dipartimento di Olancho","オランチョ県","올란초 주","Olancho","Olancho","Olancho","Оланчо","Departamento de Olancho","Olancho Department","Olancho","奧蘭喬省"
"Q200124","","","محافظة وايوتس‌جور","ভায়োত জুর অঞ্চল","Wajoz Dsor","Vayots Dzor Region","Vayots' Dzor","Vayots Dzor","Βαγιότς Ντζορ","वायोत्स द्ज़ोर","Vajoc Dzor tartomány","Provinsi Vayots Dzor","Vayots Dzor","ヴァヨツ・ゾル地方","바요츠조르 주","Vayots Dzor","Prowincja Wajoc Dzor","Vayots Dzor","Вайоцдзорская область","Vajots Dzor","Vayots Dzor","Vayots Dzor","瓦約茨佐爾省"
"Q204367","","","منطقة زيندر","জিন্ডার অঞ্চল","Zinder","Zinder Region","Región de Zinder","Zinder","Ζίντερ","जिन्डर क्षेत्र","","Zinder","regione di Zinder","ザンデール州","잔데르 주","Zinder","Region Zinder","Zinder","Зиндер","Zinder","Zinder","Khu vực Zinder","津德尔大区"
"Q208270","","4452913","المناطق القبلية الخاضعة للإدارة الاتحادية","ফেডারেলি এডমিনিস্ট্রেটিভ এরিয়া","Stammesgebiete unter Bundesverwaltung","Federally Administered Tribal Areas","Áreas tribales","Régions tribales","Πακιστανίν","संघ-शासित जनजातीय क्षेत्र","","Federally Administered Tribal Areas","aree tribali di amministrazione federale","連邦直轄部族地域","연방 직할 부족 지역","Federaal Bestuurde Stamgebieden","Terytoria Plemienne Administrowane Federalnie","Território Federal das Áreas Tribais","Территория племён федерального управления","Federalt administrerade stamområden","Federal yönetilen kabile alanları","Các khu vực Hành chính Bộ lạc Liên bang","联邦直辖部落地区"
"Q872212","","","لإقلين  غابو","গাবু অঞ্চল","Gabú","Gabú Region","Región de Gabú","Gabu","Γκαμπού","गाबू क्षेत्र","","Wilayah Gabú","regione di Gabú","ガブ州","가부 주","Gabú","Region Gabú","Gabu","Габу","Gabú","Gabu Bölgesi","Khu vực Gabú","加布區"
"Q899272","","437618","إدارة تشولوتيكا","কুলুতেকা বিভাগ","Departamento Choluteca","Choluteca Department","Departamento de Choluteca","département de Choluteca","Τσολουτέκα","चोलुटेका विभाग","Choluteca megye","Departemen Choluteca","dipartimento di Choluteca","チョルテカ県","촐루테카 주","Choluteca","Choluteca","Choluteca","Чолутека","Choluteca","Choluteca Departmanı","Choluteca","喬盧特卡省"
"Q867126","","1508906","إدارة فرانسيسكو مورازان","ফ্রান্সিসকো মরাজান বিভাগ","Departamento Francisco Morazán","Francisco Morazán Department","Francisco Morazán","département de Francisco Morazán","Φρανκίσκο Μοραζάν","फ्रेंसिस्को मोराज़न विभाग","Francisco Morazán megye","Departemen Francisco Morazán","dipartimento di Francisco Morazán","フランシスコ・モラサン県","프란시스코모라산 주","Francisco Morazán","Francisco Morazán","Francisco Morazán","Франсиско Морасан","Departamento de Francisco Morazán","Francisco Moraz","Francisco Morazán","弗朗西斯科-莫拉桑省"
"Q871083","","","منطقة طاوة","তাহোয়া অঞ্চল","Tahoua","Tahoua Region","Región de Tahoua","Tahoua","Ταχούα","ताहुआ प्रदेश","","Tahoua","regione di Tahoua","タウア州","타우아 주","Tahoua","Region Tahoua","Tahoua","Тахуа","Tahoua","Tahoua","Khu vực Tahoua","塔瓦大区"
"Q867112","","90765","إدارة غراسياس  ديوس","গার্সিয়াস অ্যা ডায়োস বিভাগ","Gracias a Dios","Gracias a Dios Department","Gracias a Dios","département de Gracias a Dios","Γκρασίας α Ντίος","ग्रासियास आ दिओस विभाग","Gracias a Dios megye","Departemen Gracias a Dios","dipartimento di Gracias a Dios","グラシアス・ア・ディオス県","그라시아스아디오스 주","Gracias a Dios","Gracias a Dios","Gracias a Dios","Грасьяс-а-Дьос","Departamento de Gracias a Dios","Gracias a Dios","Gracias a Dios","格拉西亚斯-阿迪奥斯省"
"Q867117","","309926","إدارة كولون","কোলন বিভাগ","Departamento Colón","Colón Department","Departamento de Colón","département de Colón","Κολόν","कोलन विभाग","Colón megye","Departemen Colón","dipartimento di Colón","コロン県","콜론 주","Colón","Colón","Colón","Колон","Departamento de Colón","Colon Departmanı","Colón","科隆省"
"Q867108","","455507","إدارة بارايسو","এল পারাইসো বিভাগ","Departamento El Paraíso","El Paraíso Department","El Paraíso","département d'El Paraíso","Ελ Παραΐσο","अल पेराइसो डिपार्टमेंट","El Paraíso megye","Departemen El Paraíso","dipartimento di El Paraíso","エル・パライソ県","엘파라이소 주","El Paraíso","El Paraíso","El Paraíso","Эль-Параисо","El Paraiso","El Paraiso Departmanı","El Paraíso","埃爾帕拉伊索省"
